날짜,종로구,중구,용산구,성동구,광진구,동대문구,중랑구,성북구,강북구,도봉구,노원구,은평구,서대문구,마포구,양천구,강서구,구로구,금천구,영등포구,동작구,관악구,서초구,강남구,송파구,강동구
2004-03-01,2.988607313249017,2.634381298068528,11.381224495701197,9.331810044975244,9.346176272049824,6.442346402949552,6.354112287010735,2.5197392002969,2.526795796577065,1.1833385538276757,4.167173449834893,7.291006311978296,8.608957773085137,11.976886401245473,14.071950330786953,6.685629080775965,3.4799312937732125,10.231760725083488,11.10719079206932,8.867263074686173,4.571364166107006,14.195598858396691,21.2634886541401,21.678292067072714,23.287383756185054
2004-04-01,3.6917033879912275,2.9310163757569065,13.485387459684409,10.197340428184418,10.23788988002793,6.770788738766729,6.390960391992505,2.6521794134148875,2.7205357326306854,1.4272055974977076,4.361330622512597,7.899445188122859,8.80568170505476,12.935315730126767,14.432255197632967,7.340792509366498,3.414635790265371,10.409225145512165,11.669806379298212,9.104297963788742,4.9841860551385,14.194376993650012,21.855847971604188,23.208472240554226,24.823566727054292
2004-05-01,3.695635712197188,3.0676020039573753,14.380997909081126,10.6589548581001,10.538586165765365,7.109919559418571,6.460603560033072,2.524572018556093,3.203493356837226,1.3163825180993187,4.407122627466727,8.027044415606714,8.917554700368461,13.157854048692785,14.676288342714482,7.505366233332075,3.295759304385161,10.47721907750206,12.471306252524284,9.575334456832426,5.378716769270012,14.743073668665996,21.982914049364148,22.970075821765345,24.792819554942472
2004-06-01,3.5601079994631517,3.139145354297708,15.54684940629647,11.261219776059766,10.88292408681092,6.769920135923736,6.017697482843035,2.7262735397667,3.155153693049881,1.24216023593526,4.120720058952175,8.400948060798193,9.023456008131458,13.459928280032422,14.342433405748922,6.902583958517518,3.6436307643606503,11.001882044330118,12.818206213288136,9.547734387926784,5.026447055110938,14.504620106678262,21.529835231694616,22.65831753343929,24.13770122053826
2004-07-01,3.6223202124407905,2.9882502664984005,15.695451169177888,11.204922818600954,10.926602978204247,6.821122317992464,5.478296302334439,2.7396695964694664,3.043282592557148,1.1550130491830477,3.518965918905989,8.547860823607573,9.053927720402177,13.299158335484812,14.165851066115339,6.801163964935994,3.330522652315294,11.22676435926852,13.126936733611918,9.523585272648342,4.694203597835664,14.42952342315585,20.978993951042742,22.36718056933225,23.1414087125651
2004-08-01,3.425245968652694,2.9020454212309716,15.630344382539546,11.322984626064178,10.862364379069861,6.757551407942137,5.322208820666981,2.7580391969065348,2.736861667335623,1.0436368804787566,3.008107387498868,8.340400422956224,8.99058132020695,12.950117741224249,14.083296732639731,6.40037352450675,3.126725739044736,11.162339079290156,12.96458280694569,9.243631230509292,4.297242248651447,13.893710641883828,20.14072962175816,21.08559872710516,21.61367178043659
2004-09-01,3.4993229186313126,2.6385427008109223,16.17451166964123,11.515909176353702,10.878587984548714,6.5675909306912486,5.256886465424843,2.2363322457943346,2.0748899899955564,0.8090586907100747,2.8487449257760615,8.32133586043531,8.974944977810509,12.231091336710207,13.793869303851123,6.282234765441365,2.7946634950480562,11.174117690083103,12.889021000154468,9.187079488641208,4.675736732956022,13.683745285782484,19.68460719996674,20.72096231474859,21.20625199544129
2004-10-01,3.5283987467826226,2.495681400650278,16.441928106517178,11.488326072875466,10.744131100091538,6.305056929499282,4.905386533428573,1.956105382747253,1.6672998354205204,0.7820206601955048,2.3648320376402236,8.316135127285275,8.977534500151208,11.828982658271194,13.518290546277154,6.1124022633915125,2.4464157435374005,10.7935965978522,12.768159870263831,9.064192449576144,4.514173687561391,13.221891159691376,18.670035283599937,20.56113572563715,20.872768850946308
2004-11-01,3.4752391033670187,2.216544082075543,16.2965726167442,11.407264801140023,10.719434428006183,6.287901680755733,4.673169671498774,1.3690546023949133,1.3411606871840183,0.673387777380135,1.8644578021643816,8.649298551637157,8.937743898945575,11.328481773483464,13.427775556984239,5.310209563406107,1.9206412765788772,10.457472277056436,12.509310187045731,8.825709121866353,4.585857272139308,12.795835023584285,17.958854710368687,19.706313677788607,20.094692416917628
2004-12-01,3.509731564401202,2.1694104765158064,15.87200156888448,11.353310719685368,10.62246483115388,6.316135840270332,4.395184024167847,1.4607083688869726,1.1072986834624872,0.22063368717681692,1.556721598500406,8.660944332026132,8.704069686698855,10.715243746904786,13.000803859906362,4.81931201006849,1.5360257643401405,10.402805771398992,12.159148114719644,8.51612432434984,4.242745564739027,12.605461692817777,17.50547391780263,19.44058541196917,19.820279419243295
2005-01-01,3.8439631698161274,2.0862755087369043,15.969149530474262,11.204797604997275,10.415335618277515,6.329170814153734,3.7921672047638424,1.1113196159843406,0.7101553607506015,0.0904574370817353,1.1117063148535846,8.943511830396464,8.308159960937914,10.394942794512227,12.727047913891317,4.567745700534494,1.1398431049386533,10.473307960167705,12.033315695076654,8.484939180771033,3.9894339933403606,12.543935530160066,17.054763275736693,19.47636221639003,19.86424094042263
2005-02-01,4.382645377748036,2.4956493932374038,16.638990951910905,11.611524362051282,10.611327707453468,6.410557694441087,3.7742920483060716,1.1815279357928503,0.6954626770069918,0.28466394082070984,1.1710355757024304,9.213865853363497,8.225975536893966,11.470957155428767,13.336147373755445,4.820878437268117,1.8652230697892767,10.722886171696587,12.626917863080353,8.522224658270723,4.029563788657745,14.206957602105305,19.294599433373566,21.57450248664158,23.04627140106784
2005-03-01,5.034049509072866,2.8783869620706377,17.703747675517636,11.923653545363628,11.151581683752491,6.827665588056385,3.830149343542022,1.3310851004868884,0.8522107357919063,0.5052994990246569,1.2716043892479176,9.400743366739063,8.314294608807018,11.73995963234471,13.732200951304435,5.291698924405605,2.513420632648613,10.911876768136246,13.663639508550274,8.825926586100115,4.095056056055957,15.845364087581926,19.888865303880472,22.143046431489548,22.705058308696053
2005-04-01,5.085974615617769,3.083951054704495,18.978841207777183,12.738669316078402,11.551830855873895,6.9592541834365225,3.9699766853816634,1.2253840130381695,0.812341981438322,0.8316067176154639,1.1838873441379607,9.641941156995923,8.372255962734549,12.081954294662753,14.349374686223248,5.787981018217655,3.0662005336502784,10.926957903130472,14.087530001487059,9.087781270470318,4.030146599058227,19.06605845024586,22.301166592411402,24.35516505271284,24.810951268860826
2005-05-01,5.283853577330659,3.227878920797849,20.078398959912672,13.683069034001804,11.945336588384384,7.451092633264313,4.089160518982153,0.8909564347889984,0.8113482335383735,1.0072509214295016,1.1720596738968638,9.888099088168431,8.606580895243741,12.949707107829726,15.560646964934696,5.774307043962364,3.6602309390856806,11.128896048540701,16.52550043857097,9.542985164258905,4.311497963509496,21.255317261211932,23.925801951100276,25.907765375001052,25.41047393121988
2005-06-01,5.54595810128434,3.3024997535437457,21.790256987212786,14.235792082514296,12.433349459697235,7.513230542535066,3.8155731761841434,0.6248321720639254,0.7283023582997168,1.072920099936402,1.1375435660420101,9.809749614645199,8.649834100423746,13.501487521317927,17.842186610436734,6.330457588933506,4.9223698362588735,11.315436328925164,18.224938567928668,10.732115244378692,4.842116946091787,25.993666107377184,28.289827822379326,29.694990435225428,28.675768724882754
2005-07-01,5.535300588453554,4.504697489997436,24.528481916074547,17.105950556081304,13.174483328934278,8.066226570024728,3.692589675746584,0.6746039269065007,0.8655573554261846,1.2713629706932228,1.7134190472013349,10.088860298265505,8.824752580530635,15.111562500844391,19.466415690914822,7.1549402062154694,6.310296622077403,11.490200297552539,20.663332643231946,12.307667203113521,5.992237391232324,29.931238032103003,31.210771367706958,31.163172289514645,30.340883082621815
2005-08-01,6.152714425932392,5.402815756458298,25.13016039370003,19.07117474543307,13.55294684556935,8.274273071019625,3.835264392312348,1.1046268028124302,1.0837533680748432,1.892217165514323,2.6069935543315355,10.59059618521337,8.96021997583734,15.868124036098695,20.220140734587623,7.084906794651847,7.1921928959597174,11.670916665369223,21.551612155835407,13.392895043036473,6.784621479791133,29.875690917882856,30.93514343888522,31.36182108644332,30.25520290226128
2005-09-01,6.365357595933381,6.076136646520584,25.341192331075028,19.422648750044303,13.669246418401288,8.528194899219928,3.891787094533883,0.9316373205774189,1.244802602632196,2.402375692174364,3.419452297274207,10.801865013801779,8.88862631711419,15.770153171595618,20.638091969581144,7.087087864331434,7.090544935409425,12.806962168652406,22.25149696091574,14.262481138979538,6.848638143445203,30.43949572224286,30.124181612515162,31.746055462399,28.621213701280023
2005-10-01,6.89858571233693,6.66882510814918,25.292109018916985,19.733002208725374,13.609237895789908,8.623566731612017,3.9596815460463906,0.6464463525675507,1.626106703180593,2.624592004792972,3.5601949337743863,11.180365397950133,8.748211397222,15.595326912915924,20.786035816923313,6.895307649115483,7.03465001187711,12.754080606034737,22.2227785737512,14.19265770041433,7.37848553022427,29.883428585647508,29.066939906555746,31.37049992341546,27.67073778143818
2005-11-01,6.869874942300688,6.47966648051483,25.062162680296506,20.36578258106041,13.77279182660466,8.639769306090098,3.8083741982779826,0.6227189026829307,1.2911711105910633,3.1245033487668836,3.2843977179880155,11.61409511721153,8.571380527519512,15.519651514477772,20.674011826512167,6.628456123605093,6.770973197107962,12.755372194065515,22.16662954313261,14.266860721340773,7.532491638854305,29.82890189536439,29.58092755739763,31.746471790031922,28.27624151555787
2005-12-01,7.344612468289539,6.113804544019407,25.27310082189908,20.920949868031364,14.11332348379627,8.74808138573516,3.6293349403271806,0.6280336567829764,1.0926104971499246,3.1997206324186935,3.2640037457555557,11.691751485292524,8.621402805755404,15.76971732026767,21.785845025276657,6.7653917358605025,6.750535130906629,12.76081159205615,22.34514507151037,14.536455950344635,7.63364349263226,30.348193162520598,30.388413703964545,32.50004485045685,29.103849200911558
2006-01-01,7.333360536264569,6.435418533630149,26.190849560673783,21.3279343399352,14.406621594556764,8.763528675137836,3.597437598701686,1.035217137308819,1.0066706835668364,3.3218809491684924,3.3004166294031605,11.37695226225783,8.649202844713228,16.348505496386856,22.751339293213523,7.451191619125279,6.895378585904691,12.973673622154823,23.069669867592772,15.362442251564795,7.645443170932703,31.991528867540257,31.86503630111307,33.49960532731652,30.189714138323463
2006-02-01,7.559708674513843,6.697059329268621,27.518466496030314,22.387283328519445,15.357368483639874,8.821335972083535,3.7174490512138085,0.9327807793879317,0.7684991236826209,3.392442499447585,3.7642780285025426,11.776518215181055,8.600536324926951,17.47195230319637,24.533807351656307,8.121520048213169,8.170495025379036,13.523423320914155,23.96232162302677,16.216200638804235,7.824482539826998,33.254515089925604,33.29266359377327,34.399662110406446,30.701807855693957
2006-03-01,8.044393585479122,7.534655469027278,28.494327148277005,23.134014565599628,15.811574913245554,8.964422266971368,4.043715378972598,1.2660095824147455,0.9453824815602326,3.547690023188825,3.9514673081569036,12.10825341624676,8.98501894230986,17.910877477836138,28.278468277307045,9.472387108509167,9.252938680827016,13.858163444747525,25.63776447041775,18.082469392893966,8.28902442455733,34.909236291271924,35.459987184157846,36.415334143617194,31.68837194227906
2006-04-01,9.439299574030901,8.520183446282998,31.063778052876646,24.014200850747933,17.005503019679296,9.182132307143869,4.408278024503813,1.7137471019317274,1.0632333439385626,3.7725295626427777,4.208660528248706,12.296636884512454,9.409084016537667,19.175546761232535,33.00254011895656,12.22045113514997,10.658478053257957,14.293275005165498,27.696777520753436,19.997191169786134,9.045454427787952,37.554594022704876,37.91060708860455,37.91047856520204,32.522636750004644
2006-05-01,9.517173254762868,9.127810775258572,33.04915881553993,25.163250078008776,18.396538114171477,9.52142771056354,4.561352661742782,2.7358829339136177,1.4167342612252987,3.899690107385541,4.619643444035994,12.759891038096876,9.795980851521016,20.29615646605731,35.605180115659536,15.81105981345384,12.34751092560251,14.76390950388864,29.1606828444255,23.027537723129697,10.190251614490245,39.56393064381881,39.501061627339816,39.195227497726165,34.2761995380424
2006-06-01,9.752026371629691,9.67886333351149,34.25176978283467,26.16910641287943,19.747486654143152,9.651936303164508,4.597825938302949,3.1220547284037647,1.7882104321842573,3.9278595244115144,4.559304778197064,13.162206202998686,10.355786675928156,21.35880520207696,36.04373602258909,17.66494360544542,13.130496511818931,14.867313252397638,29.848785940111267,24.732852090061257,11.4581593962854,39.8937867525534,39.538587278181616,39.588290225347315,34.5128640339275
2006-07-01,9.736482707404065,10.127397897129079,34.66272798333099,26.892899587826598,20.507821053101054,9.808023021655652,4.517670705496683,2.8714363722830214,1.98826678251655,3.994228733092752,4.592607083978192,13.561575073279764,10.516060029419524,21.893264469779737,36.53541734091491,18.931316419365594,13.127557754036049,15.23369414419265,30.24180821380472,25.44892169689486,11.99514891520595,39.805109905082006,39.420888910427074,39.53713248631009,34.4080957713023
2006-08-01,9.900476301071516,10.506969768452837,34.795699210084756,27.505482551211184,21.24865521118909,10.026655363766695,4.791266342096763,3.3247474874758827,2.1672813960120183,4.006510911975536,4.701946807102778,13.76920367472993,10.540394031621071,22.422898311614308,36.83006248254715,19.82100489588984,13.625535650239284,15.410049769645347,30.508051960742417,25.7199930086621,12.679171307231076,39.842891524605655,39.36664715987741,39.26278180824782,34.462350807410644
2006-09-01,10.517759292469133,10.922015325661448,35.063233926010554,27.70365548391901,22.326352926628548,10.340515904987626,5.014957927890034,3.519913389778753,3.0821764086245906,4.176230592857301,4.973058102773522,14.723898403721844,11.19958871407425,23.20455966288302,37.295166588434256,20.94176607059306,14.399293372698224,16.04830945698214,31.26281970979945,26.459294335967627,13.848277134163187,40.07552986109253,39.48224696154439,39.43629688475585,34.73860373617348
2006-10-01,11.731578268046864,11.840069920124726,36.19719048070598,28.714618199852453,24.188756346060924,10.736486264955701,5.817151278697943,5.317872586801518,3.927946595517634,4.688479419155929,6.363217866100301,17.124682136984866,12.93797203067897,25.82544559490122,38.683940909141526,24.07309514593233,16.0788303630226,17.39754417430596,32.24747970419574,28.764444065265764,16.13622250965171,40.806114498155104,40.767064443368646,40.76651293516886,37.37168737904393
2006-11-01,16.250304419498534,13.743302621539657,38.664828909184436,32.1519884839415,28.032069022730628,13.463632751331566,10.496704809381912,10.02700081006534,7.073529612676195,9.094809618408126,12.737401854251917,20.944691861884174,15.76345956772058,31.34400584678912,41.94167233669829,28.785573982400237,21.08013724156207,22.34246293939773,34.83289942005891,32.95668304294508,21.852126132481782,43.990827058438434,44.106596316321905,44.929657341789905,42.619963663519236
2006-12-01,17.939008201752248,15.516291151347298,40.53297873231891,34.71661507655763,30.63381309950971,16.05110808692714,13.250178790327183,13.62751092703145,10.875150134169372,13.273013485760524,21.154968957781847,23.775162110450236,18.31753828562885,33.209595559716035,42.91313719854035,31.146349315855048,23.818645270640666,25.134498121716064,36.8972300447403,34.44375566266565,24.31334641311983,44.8702543060254,45.5545275693385,46.115923622300734,44.03972043762972
2007-01-01,18.753584858571596,17.19988333533689,41.48837800889956,35.97744013080818,32.62303636905226,17.696131327105523,16.14002031633526,15.956000526836018,13.161829643754189,16.8100666966491,24.24127398541672,25.24143950525628,19.594295424855705,34.223096345810625,43.07051874216767,32.05899785732722,24.655423318903964,26.215063310330965,38.138838593545145,35.17492893291159,25.60419356372477,45.27688440910681,46.02424018197088,46.89127927702237,44.78642314809537
2007-02-01,19.00463120998627,18.286597403320293,41.76080655593895,36.662392433766435,33.03744260266832,18.361759387521545,16.769817957702134,16.636832161211835,14.40844505311313,17.472009462730856,24.77176496954892,25.694528424142305,20.23703895151816,34.34063886197167,43.0542683787251,32.29983750900634,25.076953835102962,26.43951544236226,38.49941925470928,35.281057192653364,26.119571373559346,45.196139095384346,45.93682385927035,46.898514057840615,44.79802085377631
2007-03-01,19.073803627015057,18.764987016085826,41.831511815256896,36.87963340510068,33.12561766893696,18.555759847355095,16.99501855764091,16.573449478126342,15.80788513450479,17.721146304026895,25.031024853860362,25.833598204848972,20.439936337325847,34.61814493391924,42.97257778966374,32.36707062548531,25.228157365603714,26.79572601273265,38.684296973300945,35.57827390046544,26.358008751004895,45.09110984559289,45.825477601023834,46.92094617591921,44.79476524130322
2007-04-01,19.10051481538124,19.016021764540934,42.11692944974036,37.150507523362336,33.03790032127033,19.09435572217738,17.4581531442499,16.801301972814457,16.442675997138167,18.223146872033208,25.367907321865157,26.177168538173806,20.65292217499201,34.64075562809292,42.389850932491804,32.537198915027254,25.714063209381123,26.923863336792405,38.72521969722681,35.642858013117326,26.327511132610447,45.009918691778324,45.34096448549261,46.666861464461476,44.33850587989141
2007-05-01,19.13935409404155,19.246961773799697,42.07846268643634,37.226084835986505,32.74120201351378,19.423968170216398,17.696434862247926,17.062735597328146,16.69387096360267,18.45236420967532,25.494271738442176,26.073791350172748,20.687124573730582,34.650642262034225,42.06343388540408,32.48422705297031,25.68599255550793,27.046018209593665,38.521042106675495,35.7288839575367,26.26162962620801,44.838556764393985,44.939535493359706,46.46181401899655,43.478131785084784
2007-06-01,19.45244676543707,19.347108026318658,42.60715514084187,37.27837299794285,32.58887353891901,19.7240459711661,17.97334119928026,17.23187387290493,16.952265038585594,18.852264690560684,25.686461315785152,26.153587437928756,20.71026190063425,34.57569949578036,41.89231260927875,32.667679641945604,25.73474422587078,27.15151346006783,38.43150287636301,35.729355745039996,26.38777457830801,44.77980323781153,44.879275765911785,46.27661291677339,43.449671090653155
2007-07-01,19.48779640449817,19.691522462352378,42.86547026326107,37.32121201647916,32.47353472861682,20.25165310256444,18.559545230368688,17.62778515444296,17.755142859811464,19.725683597941824,26.093923536163686,26.371975747403596,21.312257349948943,34.56873699493467,41.879072662447996,32.822095514262976,26.125772837957093,27.35625015499797,38.58035074309243,35.869167839993985,26.57258386289293,44.745974119907,44.96834606950205,46.33897765434369,43.541160462435236
2007-08-01,19.623969597178434,19.92430831578184,43.01040130131556,37.330538881748225,32.49217235491044,20.556564007481057,18.940940168596608,17.872849837480985,18.293353964917433,20.566863620479893,26.492152213088765,26.442842361946255,21.49433034743647,34.619612139595894,41.9656511250672,32.91421470008528,26.272726971043586,27.40075580053325,38.656558327754894,35.89975744281432,26.863337722063495,44.725671828516866,44.9872187251009,46.354303161736595,43.509457189571194
2007-09-01,19.646977932620274,20.229361513779427,43.19924267249364,37.36744417512589,32.56546967096489,20.891366716244118,19.84994831590904,18.233532482141033,19.33385620944277,20.838263379128357,26.866268135259,26.671831164945743,21.73630413362753,34.73358505357804,42.037646336126436,33.14672521231907,26.419362992114138,27.861251116188978,38.66624476776296,36.197607856155145,27.242796049313277,44.70863235160308,44.88509031699308,46.251124929616694,43.46317656286767
2007-10-01,19.793073515176903,20.49340909542591,43.29978198864195,37.39947338614302,32.54220990090805,21.340600137070602,20.350828395009778,18.36672703264354,20.006316241400224,21.15316454146436,27.839472531577353,26.844250717873734,22.16912403001463,34.79438947685322,41.88465202077724,33.087014469353946,26.707118534868123,28.46830658423412,38.835099209211606,36.26573566594208,27.580037528135453,44.7067733602413,44.865757271032734,46.083647401635744,43.409551311923344
2007-11-01,19.830876180851533,20.61734438612924,43.461608424400346,37.60661148553752,32.59278879207591,22.067814013760575,21.25352167139718,19.103717635314236,21.363391343209077,21.69782295003509,28.740415005364845,27.32899402363499,22.9033151771447,34.84843544965824,41.79166462050013,33.12096066060503,26.80916282545518,28.888826685852898,39.02135506464198,36.427041656859046,27.830790076256374,44.570618674483406,44.88608750427251,45.85162572646691,43.31921992200939
2007-12-01,20.137161822760884,20.713758639887995,43.59907753739112,37.638739204731905,32.57168442695292,22.377836300018885,21.509948407225423,19.5105149375924,22.651237065025487,21.852675318543124,29.463497276806255,27.425237670644915,23.186331646120557,34.88231327492215,41.6942534379124,33.148609397214976,26.798978930683475,29.017860007340328,39.136240059339414,36.40447889025271,27.89978823617558,44.53762913126215,44.8311826120796,45.78726009110689,43.127682775316735
2008-01-01,20.68751166901031,21.159948242187575,43.75851439502255,37.59871900285331,32.61513480621542,22.67371366343251,21.879254850862605,20.503652916329887,23.594634640488945,22.437665815542637,30.84447427348022,27.706132761548208,23.49174086080333,35.074121592954135,41.6271061919387,33.22960915275809,27.14833184173476,29.560655973708588,39.148056377752376,36.52487294973767,28.129155041356046,44.611543780432996,44.899982774498284,45.75281334339923,43.12526758006474
2008-02-01,21.045127811417068,21.50820071838633,43.99726652452383,37.66820691293589,32.654140345473806,23.1931062861432,22.210647205397418,21.13949563394509,24.456202759475435,22.945344197974666,32.46304125078417,27.932892476920852,24.23525693910976,35.238808369843014,41.565858878375955,33.42383918609313,27.268761331386536,30.04126696414965,39.28019094697585,36.764101820099235,28.450795812719576,44.63275882700563,44.92596545868003,45.67723021737894,43.09200550081071
2008-03-01,21.805799456151796,21.928426011419297,44.496114916773024,38.07669999231476,32.89289741194616,24.347919122419793,24.44676960533256,22.355743241067152,24.995674756265863,24.34728557893421,36.08757497926325,28.336491515257467,24.96893735259004,35.5281720349077,41.75185301862109,34.047501688781715,28.000716625644717,31.527653068900264,39.52138292573396,36.92656581091146,28.8153999949907,44.641600536824456,45.08681310057242,45.66036793357394,43.23561596212207
2008-04-01,22.742583462123857,22.438871193540045,44.850936189055865,38.4470513252983,33.23788886632063,25.87206691439104,27.8553087882424,24.00219089046987,27.250034218268276,28.08754563116907,39.934068046428536,29.293206695828484,26.04926661261099,36.08967200064882,41.644864370209184,34.86685148924689,29.168558208542507,32.665043144389585,40.10987255081936,37.43406712649339,30.17175231746742,44.70162536922631,45.29590233679635,45.67011266091689,43.33055142887863
2008-05-01,22.824364581269887,22.870753601780045,45.06731789779235,38.69235288949023,33.54681475880948,26.739394961647495,29.708564287940487,24.89633223882349,28.723060125724476,29.287215804767737,41.198960268409145,30.09786662265664,27.052647414124607,36.46933805223726,41.66159700736768,35.73578838819133,29.947997264559735,33.95640836109137,40.44296718142314,37.611053352257365,30.762497398315375,44.65817190472058,45.385791013976046,45.35111782215303,43.21161741910328
